"CodeWilaya";"Wilaya";"Moughataa";"Commune";"Center";"CodeCentre";"CodeBureau";"NbInscrits";"nbVotant";"nbVoteNull";"nbVoteNeutre";"nbSuffrage";"nbVoix";"Candidat"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"03";537;325;14;11;300;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"03";537;325;14;11;300;4;"KANE Hamidou Baba (Kane)"
"10";"Guidimagha";"Ould Yengé";"Leboully";"Commune";"01";"02";451;316;4;0;312;173;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"10";"Guidimagha";"Ould Yengé";"Leboully";"Commune";"01";"02";451;316;4;0;312;11;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"10";"Guidimagha";"Ould Yengé";"Leboully";"Commune";"01";"02";451;316;4;0;312;108;"Biram Dah Dah ABEID (Biram)"
"10";"Guidimagha";"Ould Yengé";"Leboully";"Commune";"01";"02";451;316;4;0;312;13;"Mohamed Sidi MAOULOUD (Maouloud)"
"10";"Guidimagha";"Ould Yengé";"Leboully";"Commune";"01";"02";451;316;4;0;312;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"10";"Guidimagha";"Ould Yengé";"Leboully";"Commune";"01";"02";451;316;4;0;312;6;"KANE Hamidou Baba (Kane)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Dar El Barka";"10";"02";521;315;9;2;304;136;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Dar El Barka";"10";"02";521;315;9;2;304;105;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Dar El Barka";"10";"02";521;315;9;2;304;45;"Biram Dah Dah ABEID (Biram)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Dar El Barka";"10";"02";521;315;9;2;304;14;"Mohamed Sidi MAOULOUD (Maouloud)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Dar El Barka";"10";"02";521;315;9;2;304;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Dar El Barka";"10";"02";521;315;9;2;304;2;"KANE Hamidou Baba (Kane)"
"09";"Tagant";"Tidjikja";"Tidjikja";"El Gueada";"09";"01";313;196;0;0;196;113;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"09";"Tagant";"Tidjikja";"Tidjikja";"El Gueada";"09";"01";313;196;0;0;196;41;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"09";"Tagant";"Tidjikja";"Tidjikja";"El Gueada";"09";"01";313;196;0;0;196;12;"Biram Dah Dah ABEID (Biram)"
"09";"Tagant";"Tidjikja";"Tidjikja";"El Gueada";"09";"01";313;196;0;0;196;28;"Mohamed Sidi MAOULOUD (Maouloud)"
"09";"Tagant";"Tidjikja";"Tidjikja";"El Gueada";"09";"01";313;196;0;0;196;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"09";"Tagant";"Tidjikja";"Tidjikja";"El Gueada";"09";"01";313;196;0;0;196;1;"KANE Hamidou Baba (Kane)"
"06";"Trarza";"Keur Macène";"M'Balal";"Mbalal ouest";"29";"01";98;73;4;1;68;54;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"06";"Trarza";"Keur Macène";"M'Balal";"Mbalal ouest";"29";"01";98;73;4;1;68;11;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"06";"Trarza";"Keur Macène";"M'Balal";"Mbalal ouest";"29";"01";98;73;4;1;68;1;"Biram Dah Dah ABEID (Biram)"
"06";"Trarza";"Keur Macène";"M'Balal";"Mbalal ouest";"29";"01";98;73;4;1;68;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"06";"Trarza";"Keur Macène";"M'Balal";"Mbalal ouest";"29";"01";98;73;4;1;68;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"06";"Trarza";"Keur Macène";"M'Balal";"Mbalal ouest";"29";"01";98;73;4;1;68;0;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Chami";"Chami";"Ecole Chami";"02";"04";548;120;1;2;117;53;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Chami";"Chami";"Ecole Chami";"02";"04";548;120;1;2;117;45;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Chami";"Chami";"Ecole Chami";"02";"04";548;120;1;2;117;19;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Chami";"Chami";"Ecole Chami";"02";"04";548;120;1;2;117;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Chami";"Chami";"Ecole Chami";"02";"04";548;120;1;2;117;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Chami";"Chami";"Ecole Chami";"02";"04";548;120;1;2;117;0;"KANE Hamidou Baba (Kane)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 2";"02";"01";572;329;7;4;318;147;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 2";"02";"01";572;329;7;4;318;104;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 2";"02";"01";572;329;7;4;318;49;"Biram Dah Dah ABEID (Biram)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 2";"02";"01";572;329;7;4;318;12;"Mohamed Sidi MAOULOUD (Maouloud)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 2";"02";"01";572;329;7;4;318;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 2";"02";"01";572;329;7;4;318;5;"KANE Hamidou Baba (Kane)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"Awleigatt Ecole";"04";"01";582;260;3;2;255;112;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"Awleigatt Ecole";"04";"01";582;260;3;2;255;73;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"Awleigatt Ecole";"04";"01";582;260;3;2;255;4;"Biram Dah Dah ABEID (Biram)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"Awleigatt Ecole";"04";"01";582;260;3;2;255;64;"Mohamed Sidi MAOULOUD (Maouloud)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"Awleigatt Ecole";"04";"01";582;260;3;2;255;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"Awleigatt Ecole";"04";"01";582;260;3;2;255;1;"KANE Hamidou Baba (Kane)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Abass";"08";"02";471;389;14;17;358;17;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Abass";"08";"02";471;389;14;17;358;37;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Abass";"08";"02";471;389;14;17;358;186;"Biram Dah Dah ABEID (Biram)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Abass";"08";"02";471;389;14;17;358;8;"Mohamed Sidi MAOULOUD (Maouloud)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Abass";"08";"02";471;389;14;17;358;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"15";"Nouakchott Sud";"Riyad";"Riyad";"Ecole Abass";"08";"02";471;389;14;17;358;110;"KANE Hamidou Baba (Kane)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"Elemssoumiya";"13";"01";129;86;6;7;73;63;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"Elemssoumiya";"13";"01";129;86;6;7;73;9;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"Elemssoumiya";"13";"01";129;86;6;7;73;1;"Biram Dah Dah ABEID (Biram)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"Elemssoumiya";"13";"01";129;86;6;7;73;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"Elemssoumiya";"13";"01";129;86;6;7;73;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"Elemssoumiya";"13";"01";129;86;6;7;73;0;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Kiffa";"Aghorat";"Ecole Rachid";"16";"02";397;156;2;0;154;122;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Kiffa";"Aghorat";"Ecole Rachid";"16";"02";397;156;2;0;154;16;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Kiffa";"Aghorat";"Ecole Rachid";"16";"02";397;156;2;0;154;14;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Kiffa";"Aghorat";"Ecole Rachid";"16";"02";397;156;2;0;154;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Kiffa";"Aghorat";"Ecole Rachid";"16";"02";397;156;2;0;154;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Kiffa";"Aghorat";"Ecole Rachid";"16";"02";397;156;2;0;154;0;"KANE Hamidou Baba (Kane)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 7";"17";"02";597;462;6;7;449;169;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 7";"17";"02";597;462;6;7;449;106;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 7";"17";"02";597;462;6;7;449;132;"Biram Dah Dah ABEID (Biram)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 7";"17";"02";597;462;6;7;449;7;"Mohamed Sidi MAOULOUD (Maouloud)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 7";"17";"02";597;462;6;7;449;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"08";"Dakhlet Nouadhibou";"Nouadhibou";"Nouadhibou";"Ecole 7";"17";"02";597;462;6;7;449;33;"KANE Hamidou Baba (Kane)"
"12";"Inchiri";"Akjoujt";"Akjoujt";"Ecole 5";"07";"02";469;280;12;0;268;180;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"12";"Inchiri";"Akjoujt";"Akjoujt";"Ecole 5";"07";"02";469;280;12;0;268;70;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"12";"Inchiri";"Akjoujt";"Akjoujt";"Ecole 5";"07";"02";469;280;12;0;268;10;"Biram Dah Dah ABEID (Biram)"
"12";"Inchiri";"Akjoujt";"Akjoujt";"Ecole 5";"07";"02";469;280;12;0;268;4;"Mohamed Sidi MAOULOUD (Maouloud)"
"12";"Inchiri";"Akjoujt";"Akjoujt";"Ecole 5";"07";"02";469;280;12;0;268;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"12";"Inchiri";"Akjoujt";"Akjoujt";"Ecole 5";"07";"02";469;280;12;0;268;3;"KANE Hamidou Baba (Kane)"
"14";"Nouakchott Nord";"Dar Naïm";"Dar Naim";"Ecole Zahra";"14";"02";589;452;34;11;407;206;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"14";"Nouakchott Nord";"Dar Naïm";"Dar Naim";"Ecole Zahra";"14";"02";589;452;34;11;407;87;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"14";"Nouakchott Nord";"Dar Naïm";"Dar Naim";"Ecole Zahra";"14";"02";589;452;34;11;407;65;"Biram Dah Dah ABEID (Biram)"
"14";"Nouakchott Nord";"Dar Naïm";"Dar Naim";"Ecole Zahra";"14";"02";589;452;34;11;407;18;"Mohamed Sidi MAOULOUD (Maouloud)"
"14";"Nouakchott Nord";"Dar Naïm";"Dar Naim";"Ecole Zahra";"14";"02";589;452;34;11;407;4;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"14";"Nouakchott Nord";"Dar Naïm";"Dar Naim";"Ecole Zahra";"14";"02";589;452;34;11;407;27;"KANE Hamidou Baba (Kane)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"El Ghachwatt Ecole";"10";"01";415;273;3;3;267;171;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"El Ghachwatt Ecole";"10";"01";415;273;3;3;267;93;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"El Ghachwatt Ecole";"10";"01";415;273;3;3;267;1;"Biram Dah Dah ABEID (Biram)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"El Ghachwatt Ecole";"10";"01";415;273;3;3;267;1;"Mohamed Sidi MAOULOUD (Maouloud)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"El Ghachwatt Ecole";"10";"01";415;273;3;3;267;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"06";"Trarza";"Ouad Naga";"Aouleiygat";"El Ghachwatt Ecole";"10";"01";415;273;3;3;267;1;"KANE Hamidou Baba (Kane)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 2";"02";"02";571;396;21;5;370;178;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 2";"02";"02";571;396;21;5;370;123;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 2";"02";"02";571;396;21;5;370;60;"Biram Dah Dah ABEID (Biram)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 2";"02";"02";571;396;21;5;370;5;"Mohamed Sidi MAOULOUD (Maouloud)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 2";"02";"02";571;396;21;5;370;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"13";"Nouakchott Ouest";"Ksar";"Ksar";"Ecole 2";"02";"02";571;396;21;5;370;4;"KANE Hamidou Baba (Kane)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"02";538;287;4;2;281;141;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"02";538;287;4;2;281;97;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"02";538;287;4;2;281;33;"Biram Dah Dah ABEID (Biram)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"02";538;287;4;2;281;7;"Mohamed Sidi MAOULOUD (Maouloud)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"02";538;287;4;2;281;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"02";538;287;4;2;281;3;"KANE Hamidou Baba (Kane)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"01";538;309;8;2;299;132;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"01";538;309;8;2;299;103;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"01";538;309;8;2;299;47;"Biram Dah Dah ABEID (Biram)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"01";538;309;8;2;299;13;"Mohamed Sidi MAOULOUD (Maouloud)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"01";538;309;8;2;299;4;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"L'Inspection d'Enseignement Fondementale";"17";"01";538;309;8;2;299;0;"KANE Hamidou Baba (Kane)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Talhata";"14";"02";443;341;13;2;326;102;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Talhata";"14";"02";443;341;13;2;326;116;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Talhata";"14";"02";443;341;13;2;326;74;"Biram Dah Dah ABEID (Biram)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Talhata";"14";"02";443;341;13;2;326;12;"Mohamed Sidi MAOULOUD (Maouloud)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Talhata";"14";"02";443;341;13;2;326;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Talhata";"14";"02";443;341;13;2;326;22;"KANE Hamidou Baba (Kane)"
"04";"Gorgol";"Kaédi";"Kaédi";"Initi";"14";"01";443;359;20;0;339;46;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"04";"Gorgol";"Kaédi";"Kaédi";"Initi";"14";"01";443;359;20;0;339;31;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"04";"Gorgol";"Kaédi";"Kaédi";"Initi";"14";"01";443;359;20;0;339;230;"Biram Dah Dah ABEID (Biram)"
"04";"Gorgol";"Kaédi";"Kaédi";"Initi";"14";"01";443;359;20;0;339;20;"Mohamed Sidi MAOULOUD (Maouloud)"
"04";"Gorgol";"Kaédi";"Kaédi";"Initi";"14";"01";443;359;20;0;339;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"04";"Gorgol";"Kaédi";"Kaédi";"Initi";"14";"01";443;359;20;0;339;12;"KANE Hamidou Baba (Kane)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Dar El Barka";"10";"03";521;326;10;5;311;133;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Dar El Barka";"10";"03";521;326;10;5;311;106;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Dar El Barka";"10";"03";521;326;10;5;311;50;"Biram Dah Dah ABEID (Biram)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Dar El Barka";"10";"03";521;326;10;5;311;18;"Mohamed Sidi MAOULOUD (Maouloud)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Dar El Barka";"10";"03";521;326;10;5;311;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Dar El Barka";"10";"03";521;326;10;5;311;2;"KANE Hamidou Baba (Kane)"
"01";"Hodh Chargui";"Timbedra";"Timbedra";"Ecole 5";"04";"02";446;217;5;4;208;151;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"01";"Hodh Chargui";"Timbedra";"Timbedra";"Ecole 5";"04";"02";446;217;5;4;208;48;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"01";"Hodh Chargui";"Timbedra";"Timbedra";"Ecole 5";"04";"02";446;217;5;4;208;4;"Biram Dah Dah ABEID (Biram)"
"01";"Hodh Chargui";"Timbedra";"Timbedra";"Ecole 5";"04";"02";446;217;5;4;208;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"01";"Hodh Chargui";"Timbedra";"Timbedra";"Ecole 5";"04";"02";446;217;5;4;208;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"01";"Hodh Chargui";"Timbedra";"Timbedra";"Ecole 5";"04";"02";446;217;5;4;208;1;"KANE Hamidou Baba (Kane)"
"07";"Adrar";"Atar";"Atar";"Ecole 4";"10";"01";584;386;9;1;376;222;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"07";"Adrar";"Atar";"Atar";"Ecole 4";"10";"01";584;386;9;1;376;101;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"07";"Adrar";"Atar";"Atar";"Ecole 4";"10";"01";584;386;9;1;376;28;"Biram Dah Dah ABEID (Biram)"
"07";"Adrar";"Atar";"Atar";"Ecole 4";"10";"01";584;386;9;1;376;5;"Mohamed Sidi MAOULOUD (Maouloud)"
"07";"Adrar";"Atar";"Atar";"Ecole 4";"10";"01";584;386;9;1;376;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"07";"Adrar";"Atar";"Atar";"Ecole 4";"10";"01";584;386;9;1;376;19;"KANE Hamidou Baba (Kane)"
"03";"Assaba";"Barkéol";"Bou Lahrath";"Ecole 2 Bou Lahrath";"02";"01";387;255;25;1;229;148;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"03";"Assaba";"Barkéol";"Bou Lahrath";"Ecole 2 Bou Lahrath";"02";"01";387;255;25;1;229;15;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"03";"Assaba";"Barkéol";"Bou Lahrath";"Ecole 2 Bou Lahrath";"02";"01";387;255;25;1;229;50;"Biram Dah Dah ABEID (Biram)"
"03";"Assaba";"Barkéol";"Bou Lahrath";"Ecole 2 Bou Lahrath";"02";"01";387;255;25;1;229;12;"Mohamed Sidi MAOULOUD (Maouloud)"
"03";"Assaba";"Barkéol";"Bou Lahrath";"Ecole 2 Bou Lahrath";"02";"01";387;255;25;1;229;2;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"03";"Assaba";"Barkéol";"Bou Lahrath";"Ecole 2 Bou Lahrath";"02";"01";387;255;25;1;229;2;"KANE Hamidou Baba (Kane)"
"05";"Brakna";"Aleg";"Aghchourguit";"Bagdad";"01";"01";485;295;25;3;267;210;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"05";"Brakna";"Aleg";"Aghchourguit";"Bagdad";"01";"01";485;295;25;3;267;34;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"05";"Brakna";"Aleg";"Aghchourguit";"Bagdad";"01";"01";485;295;25;3;267;22;"Biram Dah Dah ABEID (Biram)"
"05";"Brakna";"Aleg";"Aghchourguit";"Bagdad";"01";"01";485;295;25;3;267;0;"Mohamed Sidi MAOULOUD (Maouloud)"
"05";"Brakna";"Aleg";"Aghchourguit";"Bagdad";"01";"01";485;295;25;3;267;0;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"05";"Brakna";"Aleg";"Aghchourguit";"Bagdad";"01";"01";485;295;25;3;267;1;"KANE Hamidou Baba (Kane)"
"06";"Trarza";"R'Kiz";"Boutalhaye";"Ecole N'Teylatt";"10";"01";234;121;3;3;115;85;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"06";"Trarza";"R'Kiz";"Boutalhaye";"Ecole N'Teylatt";"10";"01";234;121;3;3;115;17;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"06";"Trarza";"R'Kiz";"Boutalhaye";"Ecole N'Teylatt";"10";"01";234;121;3;3;115;7;"Biram Dah Dah ABEID (Biram)"
"06";"Trarza";"R'Kiz";"Boutalhaye";"Ecole N'Teylatt";"10";"01";234;121;3;3;115;4;"Mohamed Sidi MAOULOUD (Maouloud)"
"06";"Trarza";"R'Kiz";"Boutalhaye";"Ecole N'Teylatt";"10";"01";234;121;3;3;115;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"06";"Trarza";"R'Kiz";"Boutalhaye";"Ecole N'Teylatt";"10";"01";234;121;3;3;115;1;"KANE Hamidou Baba (Kane)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Lycée";"05";"02";406;139;3;1;135;77;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Lycée";"05";"02";406;139;3;1;135;35;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Lycée";"05";"02";406;139;3;1;135;11;"Biram Dah Dah ABEID (Biram)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Lycée";"05";"02";406;139;3;1;135;5;"Mohamed Sidi MAOULOUD (Maouloud)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Lycée";"05";"02";406;139;3;1;135;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"02";"Hodh El Gharbi";"Koubenni";"Koubenni";"Lycée";"05";"02";406;139;3;1;135;6;"KANE Hamidou Baba (Kane)"
"11";"Tiris Zemmour";"Bir Moghrein";"Bir Moghrein";"Collège";"04";"02";342;167;4;2;161;110;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"11";"Tiris Zemmour";"Bir Moghrein";"Bir Moghrein";"Collège";"04";"02";342;167;4;2;161;26;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
"11";"Tiris Zemmour";"Bir Moghrein";"Bir Moghrein";"Collège";"04";"02";342;167;4;2;161;21;"Biram Dah Dah ABEID (Biram)"
"11";"Tiris Zemmour";"Bir Moghrein";"Bir Moghrein";"Collège";"04";"02";342;167;4;2;161;2;"Mohamed Sidi MAOULOUD (Maouloud)"
"11";"Tiris Zemmour";"Bir Moghrein";"Bir Moghrein";"Collège";"04";"02";342;167;4;2;161;1;"Mohamed Lemine El Mourteji El WAVI (Wavi)"
"11";"Tiris Zemmour";"Bir Moghrein";"Bir Moghrein";"Collège";"04";"02";342;167;4;2;161;1;"KANE Hamidou Baba (Kane)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Ibn Awf";"12";"01";380;240;4;4;232;82;"Mohamed Cheïkh Mohamed Ahmed ElGHAZOUANI (Ghazouani)"
"14";"Nouakchott Nord";"Teyaret";"Teyaret";"Ecole Ibn Awf";"12";"01";380;240;4;4;232;79;"Sidi Mohamed Boubacar BOUSSALEF (Boubacar)"
